Country,Province,City,Day,casos,obitos
Brasil,RJ,Estado,2020-03-25,370.0,6.0
Brasil,RJ,Estado,2020-03-26,421.0,9.0
Brasil,RJ,Estado,2020-03-27,493.0,10.0
Brasil,RJ,Estado,2020-03-28,558.0,13.0
Brasil,RJ,Estado,2020-03-29,600.0,17.0
Brasil,RJ,Estado,2020-03-30,657.0,18.0
Brasil,RJ,Estado,2020-03-31,708.0,23.0
Brasil,RJ,Estado,2020-04-01,832.0,28.0
Brasil,RJ,Estado,2020-04-02,992.0,41.0
Brasil,RJ,Estado,2020-04-03,1074.0,47.0
Brasil,RJ,Estado,2020-04-04,1246.0,58.0
Brasil,RJ,Estado,2020-04-05,1394.0,64.0
Brasil,RJ,Estado,2020-04-06,1461.0,71.0
Brasil,RJ,Estado,2020-04-07,1688.0,89.0
Brasil,RJ,Estado,2020-04-08,1938.0,106.0
Brasil,RJ,Estado,2020-04-09,2216.0,122.0
Brasil,RJ,Estado,2020-04-10,2464.0,147.0
Brasil,RJ,Estado,2020-04-11,2607.0,155.0
Brasil,RJ,Estado,2020-04-12,2855.0,170.0
Brasil,RJ,Estado,2020-04-13,3231.0,188.0
Brasil,RJ,Estado,2020-04-14,3410.0,224.0
Brasil,RJ,Estado,2020-04-15,3743.0,265.0
Brasil,RJ,Estado,2020-04-16,3944.0,300.0
Brasil,RJ,Estado,2020-04-17,4349.0,341.0
Brasil,RJ,Estado,2020-04-18,4543.0,387.0
Brasil,RJ,Estado,2020-04-19,4765.0,402.0
Brasil,RJ,Estado,2020-04-20,4899.0,422.0
Brasil,RJ,Estado,2020-04-21,5306.0,461.0
Brasil,RJ,Estado,2020-04-22,5552.0,490.0
Brasil,RJ,Estado,2020-04-23,6172.0,530.0
Brasil,RJ,Estado,2020-04-24,6282.0,570.0
Brasil,RJ,Estado,2020-04-25,6828.0,615.0
Brasil,RJ,Estado,2020-04-26,7111.0,645.0
Brasil,RJ,Estado,2020-04-27,7944.0,677.0
Brasil,RJ,Estado,2020-04-28,8504.0,738.0
Brasil,RJ,Estado,2020-04-29,8869.0,794.0
Brasil,RJ,Estado,2020-04-30,9453.0,854.0
Brasil,RJ,Estado,2020-05-01,10166.0,921.0
Brasil,RJ,Estado,2020-05-02,10546.0,971.0
Brasil,RJ,Estado,2020-05-03,11139.0,1019.0
Brasil,RJ,Estado,2020-05-04,11721.0,1065.0
Brasil,RJ,Estado,2020-05-05,12391.0,1123.0
Brasil,RJ,Estado,2020-05-06,13295.0,1205.0
Brasil,RJ,Estado,2020-05-07,14156.0,1394.0
Brasil,RJ,Estado,2020-05-08,15741.0,1503.0
Brasil,RJ,Estado,2020-05-09,16929.0,1653.0
Brasil,RJ,Estado,2020-05-10,17062.0,1714.0
Brasil,RJ,Estado,2020-05-11,17939.0,1770.0
Brasil,RJ,Estado,2020-05-12,18486.0,1928.0
Brasil,RJ,Estado,2020-05-13,18728.0,2050.0
Brasil,RJ,Estado,2020-05-14,19467.0,2247.0
Brasil,RJ,Estado,2020-05-15,19987.0,2438.0
Brasil,RJ,Estado,2020-05-16,21601.0,2614.0
Brasil,RJ,Estado,2020-05-17,22238.0,2715.0
Brasil,RJ,Estado,2020-05-18,26665.0,2852.0
Brasil,RJ,Estado,2020-05-19,27805.0,3079.0
Brasil,RJ,Estado,2020-05-20,30372.0,3237.0
Brasil,RJ,Estado,2020-05-21,32089.0,3412.0
Brasil,RJ,Estado,2020-05-22,33589.0,3657.0
Brasil,RJ,Estado,2020-05-23,34533.0,3905.0
Brasil,RJ,Estado,2020-05-24,37912.0,3993.0
Brasil,RJ,Estado,2020-05-25,39298.0,4105.0
Brasil,RJ,Estado,2020-05-26,40024.0,4361.0
Brasil,RJ,Estado,2020-05-27,42398.0,4605.0
Brasil,RJ,Estado,2020-05-28,44886.0,4856.0
Brasil,RJ,Estado,2020-05-29,47953.0,5079.0
Brasil,RJ,Estado,2020-05-30,52420.0,5277.0
Brasil,RJ,Estado,2020-05-31,53388.0,5344.0
Brasil,RJ,Estado,2020-06-01,54530.0,5462.0
Brasil,RJ,Estado,2020-06-02,56732.0,5686.0
Brasil,RJ,Estado,2020-06-03,59240.0,6010.0
Brasil,RJ,Estado,2020-06-04,60932.0,6327.0
Brasil,RJ,Estado,2020-06-05,63066.0,6473.0
Brasil,RJ,Estado,2020-06-06,64533.0,6639.0
Brasil,RJ,Estado,2020-06-07,67756.0,6707.0
Brasil,RJ,Estado,2020-06-08,69499.0,6781.0
Brasil,RJ,Estado,2020-06-09,72979.0,6928.0
Brasil,RJ,Estado,2020-06-10,74373.0,7138.0
Brasil,RJ,Estado,2020-06-11,75775.0,7363.0
Brasil,RJ,Estado,2020-06-12,77784.0,7417.0
Brasil,RJ,Estado,2020-06-13,78836.0,7592.0
Brasil,RJ,Estado,2020-06-14,79572.0,7672.0
Brasil,RJ,Estado,2020-06-15,80946.0,7728.0
Brasil,RJ,Estado,2020-06-16,83343.0,7967.0
Brasil,RJ,Estado,2020-06-17,86963.0,8138.0
Brasil,RJ,Estado,2020-06-18,87317.0,8412.0
Brasil,RJ,Estado,2020-06-19,93378.0,8595.0
Brasil,RJ,Estado,2020-06-20,95537.0,8824.0
Brasil,RJ,Estado,2020-06-21,96133.0,8875.0
Brasil,RJ,Estado,2020-06-22,97572.0,8933.0
Brasil,RJ,Estado,2020-06-23,100869.0,9153.0
Brasil,RJ,Estado,2020-06-24,103493.0,9295.0
Brasil,RJ,Estado,2020-06-25,105897.0,9450.0
Brasil,RJ,Estado,2020-06-26,108497.0,9587.0
Brasil,RJ,Estado,2020-06-27,108803.0,9789.0
Brasil,RJ,Estado,2020-06-28,111298.0,9819.0
Brasil,RJ,Estado,2020-06-29,111883.0,9848.0
Brasil,RJ,Estado,2020-06-30,112611.0,10080.0
Brasil,RJ,Estado,2020-07-01,115278.0,10198.0
Brasil,RJ,Estado,2020-07-02,116823.0,10332.0
Brasil,RJ,Estado,2020-07-03,118956.0,10500.0
Brasil,RJ,Estado,2020-07-04,120440.0,10624.0
Brasil,RJ,Estado,2020-07-05,121292.0,10667.0
Brasil,RJ,Estado,2020-07-06,121879.0,10698.0
Brasil,RJ,Estado,2020-07-07,124086.0,10881.0
Brasil,RJ,Estado,2020-07-08,126329.0,10970.0
Brasil,RJ,Estado,2020-07-09,128324.0,11115.0
Brasil,RJ,Estado,2020-07-10,129443.0,11280.0
Brasil,RJ,Estado,2020-07-11,129675.0,11406.0
Brasil,RJ,Estado,2020-07-12,129684.0,11415.0
Brasil,RJ,Estado,2020-07-13,132044.0,11474.0
Brasil,RJ,Estado,2020-07-14,132822.0,11624.0
Brasil,RJ,Estado,2020-07-15,134449.0,11757.0
Brasil,RJ,Estado,2020-07-16,134573.0,11849.0
Brasil,RJ,Estado,2020-07-17,135230.0,11919.0
Brasil,RJ,Estado,2020-07-18,135230.0,11919.0
Brasil,RJ,Estado,2020-07-19,138524.0,12114.0
Brasil,RJ,Estado,2020-07-20,141005.0,12161.0
Brasil,RJ,Estado,2020-07-21,145121.0,12293.0
Brasil,RJ,Estado,2020-07-22,148623.0,12443.0
Brasil,RJ,Estado,2020-07-23,151549.0,12535.0
Brasil,RJ,Estado,2020-07-24,154879.0,12654.0
Brasil,RJ,Estado,2020-07-25,156293.0,12808.0
Brasil,RJ,Estado,2020-07-26,156325.0,12835.0
Brasil,RJ,Estado,2020-07-27,157834.0,12876.0
Brasil,RJ,Estado,2020-07-28,159639.0,13033.0
Brasil,CE,Fortaleza,2020-03-27,0.0,0.0
Brasil,CE,Fortaleza,2020-03-28,304.0,4.0
Brasil,CE,Fortaleza,2020-03-29,338.0,5.0
Brasil,CE,Fortaleza,2020-03-30,353.0,5.0
Brasil,CE,Fortaleza,2020-03-31,371.0,6.0
Brasil,CE,Fortaleza,2020-04-01,413.0,6.0
Brasil,CE,Fortaleza,2020-04-02,507.0,16.0
Brasil,CE,Fortaleza,2020-04-03,600.0,17.0
Brasil,CE,Fortaleza,2020-04-04,680.0,17.0
Brasil,CE,Fortaleza,2020-04-05,744.0,20.0
Brasil,CE,Fortaleza,2020-04-06,925.0,24.0
Brasil,CE,Fortaleza,2020-04-07,1053.0,30.0
Brasil,CE,Fortaleza,2020-04-08,1213.0,41.0
Brasil,CE,Fortaleza,2020-04-09,1283.0,45.0
Brasil,CE,Fortaleza,2020-04-10,1366.0,53.0
Brasil,CE,Fortaleza,2020-04-11,1457.0,58.0
Brasil,CE,Fortaleza,2020-04-12,1529.0,59.0
Brasil,CE,Fortaleza,2020-04-13,1686.0,78.0
Brasil,CE,Fortaleza,2020-04-14,1794.0,86.0
Brasil,CE,Fortaleza,2020-04-15,1946.0,93.0
Brasil,CE,Fortaleza,2020-04-16,2041.0,95.0
Brasil,CE,Fortaleza,2020-04-17,2263.0,113.0
Brasil,CE,Fortaleza,2020-04-18,2562.0,141.0
Brasil,CE,Fortaleza,2020-04-19,2688.0,148.0
Brasil,CE,Fortaleza,2020-04-20,2840.0,164.0
Brasil,CE,Fortaleza,2020-04-21,3018.0,178.0
Brasil,CE,Fortaleza,2020-04-22,3303.0,189.0
Brasil,CE,Fortaleza,2020-04-23,3791.0,212.0
Brasil,CE,Fortaleza,2020-04-24,4063.0,228.0
Brasil,CE,Fortaleza,2020-04-25,4541.0,259.0
Brasil,CE,Fortaleza,2020-04-26,4852.0,285.0
Brasil,CE,Fortaleza,2020-04-27,5280.0,310.0
Brasil,CE,Fortaleza,2020-04-28,5481.0,329.0
Brasil,CE,Fortaleza,2020-04-29,5712.0,349.0
Brasil,CE,Fortaleza,2020-04-30,5875.0,373.0
Brasil,CE,Fortaleza,2020-05-01,6083.0,403.0
Brasil,CE,Fortaleza,2020-05-02,6353.0,498.0
Brasil,CE,Fortaleza,2020-05-03,6417.0,528.0
Brasil,CE,Fortaleza,2020-05-04,8198.0,553.0
Brasil,CE,Fortaleza,2020-05-05,8509.0,608.0
Brasil,CE,Fortaleza,2020-05-06,9061.0,651.0
Brasil,CE,Fortaleza,2020-05-07,9669.0,694.0
Brasil,CE,Fortaleza,2020-05-08,10348.0,741.0
Brasil,CE,Fortaleza,2020-05-09,10995.0,809.0
Brasil,CE,Fortaleza,2020-05-10,11556.0,840.0
Brasil,CE,Fortaleza,2020-05-11,11935.0,893.0
Brasil,CE,Fortaleza,2020-05-12,12484.0,950.0
Brasil,CE,Fortaleza,2020-05-13,13037.0,1022.0
Brasil,CE,Fortaleza,2020-05-14,13777.0,1039.0
Brasil,CE,Fortaleza,2020-05-15,14259.0,1088.0
Brasil,CE,Fortaleza,2020-05-16,15162.0,1163.0
Brasil,CE,Fortaleza,2020-05-17,15371.0,1174.0
Brasil,CE,Fortaleza,2020-05-18,16169.0,1253.0
Brasil,CE,Fortaleza,2020-05-19,16784.0,1307.0
Brasil,CE,Fortaleza,2020-05-20,18010.0,1333.0
Brasil,CE,Fortaleza,2020-05-21,18644.0,1503.0
Brasil,CE,Fortaleza,2020-05-22,19270.0,1548.0
Brasil,CE,Fortaleza,2020-05-23,19552.0,1574.0
Brasil,CE,Fortaleza,2020-05-24,19795.0,1579.0
Brasil,CE,Fortaleza,2020-05-25,20146.0,1687.0
Brasil,CE,Fortaleza,2020-05-26,20789.0,1769.0
Brasil,CE,Fortaleza,2020-05-27,20939.0,1783.0
Brasil,CE,Fortaleza,2020-05-28,21328.0,1804.0
Brasil,CE,Fortaleza,2020-05-29,21705.0,1877.0
Brasil,CE,Fortaleza,2020-05-30,23378.0,1939.0
Brasil,CE,Fortaleza,2020-05-31,23613.0,1967.0
Brasil,CE,Fortaleza,2020-06-01,24104.0,2084.0
Brasil,CE,Fortaleza,2020-06-02,24897.0,2231.0
Brasil,CE,Fortaleza,2020-06-03,25726.0,2334.0
Brasil,CE,Fortaleza,2020-06-04,26514.0,2424.0
Brasil,CE,Fortaleza,2020-06-05,26933.0,2444.0
Brasil,CE,Fortaleza,2020-06-06,27320.0,2459.0
Brasil,CE,Fortaleza,2020-06-07,27411.0,2458.0
Brasil,CE,Fortaleza,2020-06-08,27706.0,2539.0
Brasil,CE,Fortaleza,2020-06-09,28366.0,2615.0
Brasil,CE,Fortaleza,2020-06-10,29141.0,2697.0
Brasil,CE,Fortaleza,2020-06-11,29711.0,2783.0
Brasil,CE,Fortaleza,2020-06-12,30171.0,2843.0
Brasil,CE,Fortaleza,2020-06-13,30323.0,2851.0
Brasil,CE,Fortaleza,2020-06-14,30409.0,2853.0
Brasil,CE,Fortaleza,2020-06-15,30863.0,2915.0
Brasil,CE,Fortaleza,2020-06-16,31149.0,2943.0
Brasil,CE,Fortaleza,2020-06-17,31779.0,3053.0
Brasil,CE,Fortaleza,2020-06-18,32093.0,3084.0
Brasil,CE,Fortaleza,2020-06-19,32473.0,3110.0
Brasil,CE,Fortaleza,2020-06-20,32775.0,3112.0
Brasil,CE,Fortaleza,2020-06-21,32854.0,3110.0
Brasil,CE,Fortaleza,2020-06-22,33072.0,3138.0
Brasil,CE,Fortaleza,2020-06-23,33751.0,3176.0
Brasil,CE,Fortaleza,2020-06-24,34027.0,3212.0
Brasil,CE,Fortaleza,2020-06-25,34313.0,3229.0
Brasil,CE,Fortaleza,2020-06-26,34580.0,3235.0
Brasil,CE,Fortaleza,2020-06-27,34929.0,3244.0
Brasil,CE,Fortaleza,2020-06-28,35029.0,3245.0
Brasil,CE,Fortaleza,2020-06-29,35081.0,3276.0
Brasil,CE,Fortaleza,2020-06-30,35313.0,3288.0
Brasil,CE,Fortaleza,2020-07-01,35523.0,3295.0
Brasil,CE,Fortaleza,2020-07-02,35784.0,3323.0
Brasil,CE,Fortaleza,2020-07-03,36100.0,3346.0
Brasil,CE,Fortaleza,2020-07-04,36828.0,3366.0
Brasil,CE,Fortaleza,2020-07-05,36875.0,3377.0
Brasil,CE,Fortaleza,2020-07-06,37037.0,3377.0
Brasil,CE,Fortaleza,2020-07-07,37258.0,3396.0
Brasil,CE,Fortaleza,2020-07-08,37601.0,3447.0
Brasil,CE,Fortaleza,2020-07-09,37713.0,3453.0
Brasil,CE,Fortaleza,2020-07-10,37836.0,3464.0
Brasil,CE,Fortaleza,2020-07-11,38050.0,3497.0
Brasil,CE,Fortaleza,2020-07-12,38106.0,3500.0
Brasil,CE,Fortaleza,2020-07-13,38128.0,3526.0
Brasil,CE,Fortaleza,2020-07-14,38368.0,3536.0
Brasil,CE,Fortaleza,2020-07-15,38504.0,3545.0
Brasil,CE,Fortaleza,2020-07-16,38847.0,3569.0
Brasil,CE,Fortaleza,2020-07-17,39664.0,3582.0
Brasil,CE,Fortaleza,2020-07-18,39855.0,3582.0
Brasil,CE,Fortaleza,2020-07-19,39892.0,3584.0
Brasil,CE,Fortaleza,2020-07-20,39945.0,3584.0
Brasil,CE,Fortaleza,2020-07-21,40019.0,3620.0
Brasil,CE,Fortaleza,2020-07-22,40359.0,3618.0
Brasil,CE,Fortaleza,2020-07-23,40671.0,3624.0
Brasil,CE,Fortaleza,2020-07-24,40907.0,3651.0
Brasil,CE,Fortaleza,2020-07-25,41106.0,3662.0
Brasil,CE,Fortaleza,2020-07-26,41203.0,3663.0
Brasil,CE,Fortaleza,2020-07-27,41253.0,3665.0
Brasil,CE,Fortaleza,2020-07-28,41520.0,3689.0
Brasil,MA,São Luís,2020-03-27,0.0,0.0
Brasil,MA,São Luís,2020-03-28,13.0,0.0
Brasil,MA,São Luís,2020-03-29,15.0,0.0
Brasil,MA,São Luís,2020-03-30,22.0,1.0
Brasil,MA,São Luís,2020-03-31,29.0,1.0
Brasil,MA,São Luís,2020-04-01,52.0,1.0
Brasil,MA,São Luís,2020-04-02,68.0,1.0
Brasil,MA,São Luís,2020-04-03,78.0,1.0
Brasil,MA,São Luís,2020-04-04,82.0,1.0
Brasil,MA,São Luís,2020-04-05,86.0,2.0
Brasil,MA,São Luís,2020-04-06,121.0,2.0
Brasil,MA,São Luís,2020-04-07,152.0,4.0
Brasil,MA,São Luís,2020-04-08,203.0,11.0
Brasil,MA,São Luís,2020-04-09,228.0,12.0
Brasil,MA,São Luís,2020-04-10,247.0,16.0
Brasil,MA,São Luís,2020-04-11,288.0,21.0
Brasil,MA,São Luís,2020-04-12,333.0,24.0
Brasil,MA,São Luís,2020-04-13,369.0,27.0
Brasil,MA,São Luís,2020-04-14,392.0,32.0
Brasil,MA,São Luís,2020-04-15,533.0,34.0
Brasil,MA,São Luís,2020-04-16,582.0,37.0
Brasil,MA,São Luís,2020-04-17,664.0,40.0
Brasil,MA,São Luís,2020-04-18,862.0,38.0
Brasil,MA,São Luís,2020-04-19,990.0,40.0
Brasil,MA,São Luís,2020-04-20,1075.0,43.0
Brasil,MA,São Luís,2020-04-21,1132.0,47.0
Brasil,MA,São Luís,2020-04-22,1300.0,51.0
Brasil,MA,São Luís,2020-04-23,1417.0,61.0
Brasil,MA,São Luís,2020-04-24,1567.0,71.0
Brasil,MA,São Luís,2020-04-25,1668.0,81.0
Brasil,MA,São Luís,2020-04-26,1754.0,87.0
Brasil,MA,São Luís,2020-04-27,1894.0,98.0
Brasil,MA,São Luís,2020-04-28,1977.0,116.0
Brasil,MA,São Luís,2020-04-29,2149.0,136.0
Brasil,MA,São Luís,2020-04-30,2432.0,149.0
Brasil,MA,São Luís,2020-05-01,2671.0,165.0
Brasil,MA,São Luís,2020-05-02,2808.0,178.0
Brasil,MA,São Luís,2020-05-03,2899.0,186.0
Brasil,MA,São Luís,2020-05-04,2963.0,197.0
Brasil,MA,São Luís,2020-05-05,3088.0,213.0
Brasil,MA,São Luís,2020-05-06,3368.0,227.0
Brasil,MA,São Luís,2020-05-07,3531.0,238.0
Brasil,MA,São Luís,2020-05-08,3745.0,255.0
Brasil,MA,São Luís,2020-05-09,4008.0,271.0
Brasil,MA,São Luís,2020-05-10,4274.0,289.0
Brasil,MA,São Luís,2020-05-11,4616.0,303.0
Brasil,MA,São Luís,2020-05-12,4780.0,324.0
Brasil,MA,São Luís,2020-05-13,4917.0,332.0
Brasil,MA,São Luís,2020-05-14,5040.0,346.0
Brasil,MA,São Luís,2020-05-15,5375.0,363.0
Brasil,MA,São Luís,2020-05-16,5597.0,379.0
Brasil,MA,São Luís,2020-05-17,5830.0,394.0
Brasil,MA,São Luís,2020-05-18,5995.0,402.0
Brasil,MA,São Luís,2020-05-19,6248.0,414.0
Brasil,MA,São Luís,2020-05-20,6479.0,434.0
Brasil,MA,São Luís,2020-05-21,6639.0,448.0
Brasil,MA,São Luís,2020-05-22,6685.0,463.0
Brasil,MA,São Luís,2020-05-23,7114.0,475.0
Brasil,MA,São Luís,2020-05-24,7486.0,484.0
Brasil,MA,São Luís,2020-05-25,7917.0,490.0
Brasil,MA,São Luís,2020-05-26,8068.0,497.0
Brasil,MA,São Luís,2020-05-27,8353.0,509.0
Brasil,MA,São Luís,2020-05-28,8463.0,517.0
Brasil,MA,São Luís,2020-05-29,8700.0,519.0
Brasil,MA,São Luís,2020-05-30,8882.0,521.0
Brasil,MA,São Luís,2020-05-31,9141.0,524.0
Brasil,MA,São Luís,2020-06-01,9255.0,526.0
Brasil,MA,São Luís,2020-06-02,9447.0,528.0
Brasil,MA,São Luís,2020-06-03,9590.0,535.0
Brasil,MA,São Luís,2020-06-04,9917.0,538.0
Brasil,MA,São Luís,2020-06-05,9935.0,544.0
Brasil,MA,São Luís,2020-06-06,10070.0,549.0
Brasil,MA,São Luís,2020-06-07,10494.0,557.0
Brasil,MA,São Luís,2020-06-08,10755.0,577.0
Brasil,MA,São Luís,2020-06-09,11029.0,586.0
Brasil,MA,São Luís,2020-06-10,11285.0,588.0
Brasil,MA,São Luís,2020-06-11,11597.0,599.0
Brasil,MA,São Luís,2020-06-12,11700.0,608.0
Brasil,MA,São Luís,2020-06-13,11832.0,621.0
Brasil,MA,São Luís,2020-06-14,11963.0,629.0
Brasil,MA,São Luís,2020-06-15,12040.0,642.0
Brasil,MA,São Luís,2020-06-16,12095.0,654.0
Brasil,MA,São Luís,2020-06-17,12276.0,667.0
Brasil,MA,São Luís,2020-06-18,12384.0,680.0
Brasil,MA,São Luís,2020-06-19,12409.0,693.0
Brasil,MA,São Luís,2020-06-20,12523.0,705.0
Brasil,MA,São Luís,2020-06-21,12546.0,715.0
Brasil,MA,São Luís,2020-06-22,12567.0,724.0
Brasil,MA,São Luís,2020-06-23,12577.0,734.0
Brasil,MA,São Luís,2020-06-24,12657.0,745.0
Brasil,MA,São Luís,2020-06-25,12693.0,756.0
Brasil,MA,São Luís,2020-06-26,12755.0,771.0
Brasil,MA,São Luís,2020-06-27,12816.0,788.0
Brasil,MA,São Luís,2020-06-28,12871.0,803.0
Brasil,MA,São Luís,2020-06-29,12938.0,813.0
Brasil,MA,São Luís,2020-06-30,13050.0,825.0
Brasil,MA,São Luís,2020-07-01,13144.0,834.0
Brasil,MA,São Luís,2020-07-02,13245.0,842.0
Brasil,MA,São Luís,2020-07-03,13320.0,849.0
Brasil,MA,São Luís,2020-07-04,13471.0,862.0
Brasil,MA,São Luís,2020-07-05,13597.0,876.0
Brasil,MA,São Luís,2020-07-06,13706.0,891.0
Brasil,MA,São Luís,2020-07-07,13839.0,903.0
Brasil,MA,São Luís,2020-07-08,13951.0,918.0
Brasil,MA,São Luís,2020-07-09,14052.0,927.0
Brasil,MA,São Luís,2020-07-10,14159.0,940.0
Brasil,MA,São Luís,2020-07-11,14261.0,950.0
Brasil,MA,São Luís,2020-07-12,14336.0,964.0
Brasil,MA,São Luís,2020-07-13,14437.0,980.0
Brasil,MA,São Luís,2020-07-14,14512.0,996.0
Brasil,MA,São Luís,2020-07-15,14633.0,1010.0
Brasil,MA,São Luís,2020-07-16,14734.0,1026.0
Brasil,MA,São Luís,2020-07-17,14809.0,1036.0
Brasil,MA,São Luís,2020-07-18,14898.0,1047.0
Brasil,MA,São Luís,2020-07-19,14993.0,1059.0
Brasil,MA,São Luís,2020-07-20,15098.0,1071.0
Brasil,MA,São Luís,2020-07-21,15174.0,1084.0
Brasil,MA,São Luís,2020-07-22,15279.0,1086.0
Brasil,MA,São Luís,2020-07-23,15390.0,1095.0
Brasil,MA,São Luís,2020-07-24,15493.0,1103.0
Brasil,MA,São Luís,2020-07-25,15570.0,1110.0
Brasil,MA,São Luís,2020-07-26,15651.0,1118.0
Brasil,MA,São Luís,2020-07-27,15758.0,1128.0
Brasil,MA,São Luís,2020-07-28,15869.0,1134.0
Brasil,BA,Salvador,2020-03-27,0.0,0.0
Brasil,BA,Salvador,2020-03-28,82.0,0.0
Brasil,BA,Salvador,2020-03-29,103.0,1.0
Brasil,BA,Salvador,2020-03-30,117.0,1.0
Brasil,BA,Salvador,2020-03-31,132.0,2.0
Brasil,BA,Salvador,2020-04-01,153.0,2.0
Brasil,BA,Salvador,2020-04-02,167.0,3.0
Brasil,BA,Salvador,2020-04-03,183.0,5.0
Brasil,BA,Salvador,2020-04-04,215.0,5.0
Brasil,BA,Salvador,2020-04-05,243.0,7.0
Brasil,BA,Salvador,2020-04-06,257.0,8.0
Brasil,BA,Salvador,2020-04-07,268.0,10.0
Brasil,BA,Salvador,2020-04-08,290.0,11.0
Brasil,BA,Salvador,2020-04-09,312.0,11.0
Brasil,BA,Salvador,2020-04-10,341.0,11.0
Brasil,BA,Salvador,2020-04-11,353.0,11.0
Brasil,BA,Salvador,2020-04-12,362.0,11.0
Brasil,BA,Salvador,2020-04-13,388.0,11.0
Brasil,BA,Salvador,2020-04-14,425.0,13.0
Brasil,BA,Salvador,2020-04-15,519.0,0.0
Brasil,BA,Salvador,2020-04-16,569.0,18.0
Brasil,BA,Salvador,2020-04-17,642.0,18.0
Brasil,BA,Salvador,2020-04-18,759.0,19.0
Brasil,BA,Salvador,2020-04-19,762.0,22.0
Brasil,BA,Salvador,2020-04-20,821.0,23.0
Brasil,BA,Salvador,2020-04-21,922.0,24.0
Brasil,BA,Salvador,2020-04-22,1034.0,28.0
Brasil,BA,Salvador,2020-04-23,1131.0,34.0
Brasil,BA,Salvador,2020-04-24,1218.0,37.0
Brasil,BA,Salvador,2020-04-25,1303.0,38.0
Brasil,BA,Salvador,2020-04-26,1357.0,39.0
Brasil,BA,Salvador,2020-04-27,1430.0,48.0
Brasil,BA,Salvador,2020-04-28,1578.0,56.0
Brasil,BA,Salvador,2020-04-29,1639.0,62.0
Brasil,BA,Salvador,2020-04-30,1784.0,67.0
Brasil,BA,Salvador,2020-05-01,1995.0,76.0
Brasil,BA,Salvador,2020-05-02,2100.0,78.0
Brasil,BA,Salvador,2020-05-03,2247.0,80.0
Brasil,BA,Salvador,2020-05-04,2370.0,91.0
Brasil,BA,Salvador,2020-05-05,2599.0,95.0
Brasil,BA,Salvador,2020-05-06,2746.0,98.0
Brasil,BA,Salvador,2020-05-07,2877.0,101.0
Brasil,BA,Salvador,2020-05-08,3129.0,118.0
Brasil,BA,Salvador,2020-05-09,3342.0,127.0
Brasil,BA,Salvador,2020-05-10,3670.0,128.0
Brasil,BA,Salvador,2020-05-11,3884.0,138.0
Brasil,BA,Salvador,2020-05-12,4107.0,145.0
Brasil,BA,Salvador,2020-05-13,4349.0,148.0
Brasil,BA,Salvador,2020-05-14,4619.0,167.0
Brasil,BA,Salvador,2020-05-15,4842.0,204.0
Brasil,BA,Salvador,2020-05-16,5267.0,185.0
Brasil,BA,Salvador,2020-05-17,5317.0,213.0
Brasil,BA,Salvador,2020-05-18,5326.0,229.0
Brasil,BA,Salvador,2020-05-19,7106.0,215.0
Brasil,BA,Salvador,2020-05-20,7169.0,241.0
Brasil,BA,Salvador,2020-05-21,7578.0,248.0
Brasil,BA,Salvador,2020-05-22,7860.0,257.0
Brasil,BA,Salvador,2020-05-23,8084.0,264.0
Brasil,BA,Salvador,2020-05-24,8734.0,303.0
Brasil,BA,Salvador,2020-05-25,8941.0,314.0
Brasil,BA,Salvador,2020-05-26,9227.0,328.0
Brasil,BA,Salvador,2020-05-27,9472.0,357.0
Brasil,BA,Salvador,2020-05-28,10006.0,390.0
Brasil,BA,Salvador,2020-05-29,10485.0,421.0
Brasil,BA,Salvador,2020-05-30,10791.0,443.0
Brasil,BA,Salvador,2020-05-31,11218.0,453.0
Brasil,BA,Salvador,2020-06-01,11499.0,474.0
Brasil,BA,Salvador,2020-06-02,12954.0,493.0
Brasil,BA,Salvador,2020-06-03,13367.0,511.0
Brasil,BA,Salvador,2020-06-04,13801.0,535.0
Brasil,BA,Salvador,2020-06-05,15260.0,558.0
Brasil,BA,Salvador,2020-06-06,15724.0,579.0
Brasil,BA,Salvador,2020-06-07,16099.0,600.0
Brasil,BA,Salvador,2020-06-08,16323.0,622.0
Brasil,BA,Salvador,2020-06-09,17224.0,640.0
Brasil,BA,Salvador,2020-06-10,18201.0,674.0
Brasil,BA,Salvador,2020-06-11,18784.0,707.0
Brasil,BA,Salvador,2020-06-12,19093.0,720.0
Brasil,BA,Salvador,2020-06-13,19732.0,728.0
Brasil,BA,Salvador,2020-06-14,19893.0,742.0
Brasil,BA,Salvador,2020-06-15,20638.0,752.0
Brasil,BA,Salvador,2020-06-16,21203.0,775.0
Brasil,BA,Salvador,2020-06-17,21955.0,800.0
Brasil,BA,Salvador,2020-06-18,22254.0,827.0
Brasil,BA,Salvador,2020-06-19,22777.0,854.0
Brasil,BA,Salvador,2020-06-20,23124.0,884.0
Brasil,BA,Salvador,2020-06-21,23483.0,904.0
Brasil,BA,Salvador,2020-06-22,23663.0,919.0
Brasil,BA,Salvador,2020-06-23,24393.0,953.0
Brasil,BA,Salvador,2020-06-24,25803.0,991.0
Brasil,BA,Salvador,2020-06-25,26864.0,1029.0
Brasil,BA,Salvador,2020-06-26,27713.0,1046.0
Brasil,BA,Salvador,2020-06-27,31199.0,1065.0
Brasil,BA,Salvador,2020-06-28,32402.0,1093.0
Brasil,BA,Salvador,2020-06-29,32673.0,1129.0
